,precision,recall,f1-score,support
Normal,0.4151225432157234,0.3056578689274895,0.352078024778139,91766.0
Attack,0.8387703254604068,0.8934786358882576,0.8652605750531852,370996.0
accuracy,0.7769134025697875,0.7769134025697875,0.7769134025697875,0.7769134025697875
macro avg,0.6269464343380651,0.5995682524078736,0.6086692999156621,462762.0
weighted avg,0.7547606998094986,0.7769134025697875,0.7634961477481345,462762.0
