,classification_accuracy,classification_auc,classification_f1_score,classification_fn,classification_fp,classification_loss,classification_precision,classification_recall,classification_top_k_categorical_accuracy,loss,reconstruction_loss,val_classification_accuracy,val_classification_auc,val_classification_f1_score,val_classification_fn,val_classification_fp,val_classification_loss,val_classification_precision,val_classification_recall,val_classification_top_k_categorical_accuracy,val_loss,val_reconstruction_loss,learning_rate
0,0.2622186243534088,0.6448526978492737,0.22678980231285095,10300.0,1416.0,0.4637500047683716,0.37538596987724304,0.07631602883338928,0.5351089835166931,0.5722916126251221,0.075927734375,0.23920266330242157,0.6118243932723999,0.20217430591583252,12337.0,39.0,0.4562150537967682,0.09302325546741486,0.00032412284053862095,0.45733731985092163,0.5526060461997986,0.02501569502055645,0.0010000000474974513
1,0.4234597682952881,0.7871781587600708,0.36607733368873596,9514.0,917.0,0.30404132604599,0.64095538854599,0.14680297672748566,0.7336561679840088,0.3923971354961395,0.013226218521595001,0.21610890328884125,0.6253045201301575,0.17872664332389832,12103.0,313.0,0.48473718762397766,0.4319419264793396,0.019285310059785843,0.43967264890670776,0.5652915239334106,0.013691403903067112,0.0010000000474974513
2,0.42659851908683777,0.7921373248100281,0.3668590188026428,9424.0,938.0,0.30444803833961487,0.6480300426483154,0.15487399697303772,0.7318626046180725,0.39102789759635925,0.013157494366168976,0.21440726518630981,0.6400772333145142,0.19438526034355164,12071.0,580.0,0.5156418085098267,0.3176470696926117,0.02187829278409481,0.423628568649292,0.5949041247367859,0.012738839723169804,0.0010000000474974513
3,0.4247152805328369,0.7890899777412415,0.36463218927383423,9468.0,918.0,0.30419206619262695,0.6470588445663452,0.15092816948890686,0.7315935492515564,0.3907284140586853,0.012968353927135468,0.22234827280044556,0.6294646859169006,0.1768067181110382,12028.0,358.0,0.5130017399787903,0.466467946767807,0.025362612679600716,0.43067821860313416,0.5914198756217957,0.012818163260817528,0.0010000000474974513
4,0.41225001215934753,0.7823010683059692,0.35966262221336365,9553.0,886.0,0.31085675954818726,0.6433172225952148,0.14330554008483887,0.726840615272522,0.401153028011322,0.015214404091238976,0.23312535881996155,0.6119193434715271,0.188566654920578,12035.0,500.0,0.5011687874794006,0.37965261936187744,0.024795398116111755,0.4302730858325958,0.5865539312362671,0.01645350083708763,0.0005000000237487257
