,precision,recall,f1-score,support
Flood,0.9966808321528762,0.5172098185329855,0.6810176310944943,138758.0
Bruteforce,0.990127735020349,0.3739688917298268,0.5428896523535455,65706.0
Rare,0.4821435425062368,0.9970138592644768,0.6499697644863681,100799.0
accuracy,0.6448111955919977,0.6448111955919977,0.6448111955919977,0.6448111955919977
macro avg,0.8229840365598206,0.629397523175763,0.6246256826448026,305263.0
weighted avg,0.8253681540383276,0.6448111955919977,0.6410343023668552,305263.0
