,classification_accuracy,classification_auc,classification_f1_score,classification_loss,classification_precision,classification_recall,loss,reconstruction_loss,val_classification_accuracy,val_classification_auc,val_classification_f1_score,val_classification_loss,val_classification_precision,val_classification_recall,val_loss,val_reconstruction_loss,learning_rate
0,0.7629451155662537,0.8029480576515198,0.5122466683387756,0.07873068749904633,0.7629451155662537,0.7629451155662537,0.11509685218334198,0.011367782019078732,0.8065398335456848,0.8467330932617188,0.4840192198753357,0.05881970375776291,0.8065398335456848,0.8065398335456848,0.06669466942548752,0.00041239557322114706,9.999999747378752e-05
1,0.8065040707588196,0.8441612124443054,0.4998270273208618,0.05906262993812561,0.8065040707588196,0.8065040707588196,0.06264911592006683,0.00023904778936412185,0.8092107772827148,0.8502466678619385,0.5039846301078796,0.05807167664170265,0.8092107772827148,0.8092107772827148,0.060046639293432236,0.0001333437830908224,9.999999747378752e-05
2,0.8063910603523254,0.8442171812057495,0.49889734387397766,0.059075236320495605,0.8063910603523254,0.8063910603523254,0.06262686848640442,0.00021065982582513243,0.8105289340019226,0.8490738868713379,0.52469801902771,0.058076322078704834,0.8105289340019226,0.8105289340019226,0.06001415476202965,0.00012110367242712528,9.999999747378752e-05
3,0.8063132762908936,0.8445243835449219,0.4990696310997009,0.05906295031309128,0.8063132762908936,0.8063132762908936,0.06262963265180588,0.00020800027414225042,0.8104122877120972,0.850558876991272,0.5176331400871277,0.05808703973889351,0.8104122877120972,0.8104122877120972,0.06003134325146675,0.00012073764082742855,9.999999747378752e-05
4,0.8064077496528625,0.8441042900085449,0.49880871176719666,0.0590740442276001,0.8064077496528625,0.8064077496528625,0.06263142079114914,0.00020780837803613394,0.8105851411819458,0.8492491245269775,0.5234681367874146,0.05818496271967888,0.8105851411819458,0.8105851411819458,0.06011829525232315,0.00012079553562216461,9.999999747378752e-05
5,0.8058891296386719,0.8436557054519653,0.49657565355300903,0.059216491878032684,0.8058891296386719,0.8058891296386719,0.06386661529541016,0.0002709763066377491,0.8074517846107483,0.8495187759399414,0.49134865403175354,0.05823197588324547,0.8074517846107483,0.8074517846107483,0.061194539070129395,0.00016502084326930344,4.999999873689376e-05
6,0.805837869644165,0.8438881635665894,0.4964263141155243,0.05920740216970444,0.805837869644165,0.805837869644165,0.06383173912763596,0.0002810543810483068,0.8074301481246948,0.8497194647789001,0.4904934763908386,0.05819997563958168,0.8074301481246948,0.8074301481246948,0.061129454523324966,0.00016987923299893737,4.999999873689376e-05
7,0.8059248924255371,0.8437336087226868,0.496789813041687,0.05921339616179466,0.8059248924255371,0.8059248924255371,0.06384924799203873,0.0002840606903191656,0.8085020184516907,0.8493455052375793,0.5046200156211853,0.05815082788467407,0.8085020184516907,0.8085020184516907,0.06109427288174629,0.0001790093519957736,4.999999873689376e-05
8,0.8053532242774963,0.8431046605110168,0.4932127296924591,0.05938364192843437,0.8053532242774963,0.8053532242774963,0.06506158411502838,0.00034035605494864285,0.8086186647415161,0.849480926990509,0.5083194375038147,0.05842152237892151,0.8086186647415161,0.8086186647415161,0.06260109692811966,0.0002836750936694443,2.499999936844688e-05
9,0.8054957985877991,0.8431950211524963,0.49441173672676086,0.059361521154642105,0.8054957985877991,0.8054957985877991,0.06498011201620102,0.00033985666232183576,0.8086878061294556,0.8490566611289978,0.5083093643188477,0.05832847207784653,0.8086878061294556,0.8086878061294556,0.06248583272099495,0.00027992858667857945,2.499999936844688e-05
10,0.8054192662239075,0.843177318572998,0.4940165877342224,0.05936819314956665,0.8054192662239075,0.8054192662239075,0.06504403054714203,0.00034047095687128603,0.8086835145950317,0.8493382930755615,0.5130845308303833,0.058239590376615524,0.8086835145950317,0.8086835145950317,0.06242591515183449,0.00028438985464163125,2.499999936844688e-05
