,precision,recall,f1-score,support
HighFreq,0.9555873925501432,0.7465989323230584,0.8382637277648879,11614.0
Medium,0.26007538416932446,0.6259595254710397,0.3674723473986071,1433.0
Rare,0.22927241962774958,0.41185410334346506,0.29456521739130437,658.0
accuracy,0.7179131703757753,0.7179131703757753,0.7179131703757753,0.7179131703757753
macro avg,0.48164506544907243,0.5948041870458544,0.5001004308515998,13705.0
weighted avg,0.8479927949439668,0.7179131703757753,0.7629337264594739,13705.0
