,classification_accuracy,classification_auc,classification_f1_score,classification_loss,classification_precision,classification_recall,loss,reconstruction_loss,val_classification_accuracy,val_classification_auc,val_classification_f1_score,val_classification_loss,val_classification_precision,val_classification_recall,val_loss,val_reconstruction_loss,learning_rate
0,0.33098304271698,0.7162545323371887,0.3231658637523651,1.67581307888031,0.9235964417457581,0.1909915804862976,1.7059739828109741,0.000983805162832141,0.23476403951644897,0.568254828453064,0.16133205592632294,4.635097980499268,0.3298403024673462,0.1534508615732193,4.662240505218506,0.00017922391998581588,0.0010000000474974513
1,0.33878034353256226,0.724822998046875,0.3302733600139618,1.6556975841522217,0.9309380054473877,0.19826839864253998,1.681256651878357,0.00011720954353222623,0.22170743346214294,0.5724592208862305,0.1640760898590088,3.156906843185425,0.3312353193759918,0.1492067128419876,3.1829941272735596,5.232229159446433e-05,0.0010000000474974513
2,0.3405405879020691,0.726203441619873,0.33247172832489014,1.6539459228515625,0.9291738867759705,0.199702650308609,1.6798456907272339,0.00011781009379774332,0.2227792739868164,0.5771307945251465,0.1595596969127655,2.9727623462677,0.33270859718322754,0.1511429399251938,2.998530864715576,5.213655094848946e-05,0.0010000000474974513
3,0.3372578024864197,0.7246111631393433,0.33014506101608276,1.6571804285049438,0.9309588670730591,0.19769173860549927,1.6823335886001587,0.0001184053035103716,0.2182541936635971,0.5751626491546631,0.1602628231048584,2.8079962730407715,0.33258822560310364,0.139542818069458,2.8335084915161133,5.244753629085608e-05,0.0010000000474974513
4,0.3401997685432434,0.7255682945251465,0.33180901408195496,1.6552057266235352,0.9316107630729675,0.1982356756925583,1.6808972358703613,0.00011804855603259057,0.21978415548801422,0.5702944993972778,0.1648348569869995,3.387418270111084,0.33283138275146484,0.14711056649684906,3.4132370948791504,5.363662421586923e-05,0.0010000000474974513
5,0.33896803855895996,0.7252805829048157,0.33072805404663086,1.6556702852249146,0.932135820388794,0.19739723205566406,1.6809481382369995,0.00011642646131804213,0.22090786695480347,0.5728037357330322,0.15581363439559937,3.0939724445343018,0.3257254958152771,0.15062430500984192,3.1199140548706055,5.2265673730289564e-05,0.0010000000474974513
6,0.3399571478366852,0.7262016534805298,0.33191776275634766,1.6542186737060547,0.929987370967865,0.19884568452835083,1.6796691417694092,0.00011706752411555499,0.22073931992053986,0.5739208459854126,0.16903303563594818,2.9782891273498535,0.3331577777862549,0.14491069316864014,3.003579616546631,5.243099803919904e-05,0.0010000000474974513
7,0.3556881844997406,0.738375723361969,0.3468366265296936,1.62891685962677,0.9277268052101135,0.21366728842258453,1.6496317386627197,0.00016381157911382616,0.22310341894626617,0.566002607345581,0.16450586915016174,3.879539728164673,0.33437246084213257,0.15019643306732178,3.8995227813720703,0.0001600285031599924,0.0005000000237487257
8,0.35953158140182495,0.7418785095214844,0.3508787155151367,1.621273159980774,0.9277862906455994,0.21829912066459656,1.642124056816101,0.00016381895693484694,0.22573116421699524,0.5701648592948914,0.1698921024799347,4.059165000915527,0.3396758437156677,0.15307484567165375,4.080536365509033,0.00015999394236132503,0.0005000000237487257
9,0.34462106227874756,0.7315546870231628,0.33703845739364624,1.6423059701919556,0.9295847415924072,0.20366273820400238,1.6621993780136108,0.00016381741443183273,0.22192353010177612,0.561705470085144,0.16447865962982178,4.716641902923584,0.3366522490978241,0.1487615406513214,4.7360005378723145,0.00015976111171767116,0.0005000000237487257
10,0.3569032549858093,0.7396620512008667,0.3481900095939636,1.6254522800445557,0.9281454682350159,0.21334253251552582,1.6430811882019043,0.00016727678303141147,0.23045937716960907,0.5730446577072144,0.17122706770896912,4.714627742767334,0.3329833745956421,0.16037462651729584,4.7312445640563965,0.00016662676353007555,0.0002500000118743628
