,precision,recall,f1-score,support
Normal,0.35448168904867644,0.32878190179369265,0.341148468727209,91766.0
Attack,0.8368988134484667,0.851906759102524,0.8443361005550027,370996.0
accuracy,0.7481707659660906,0.7481707659660906,0.7481707659660906,0.7481707659660906
macro avg,0.5956902512485716,0.5903443304481083,0.5927422846411059,462762.0
weighted avg,0.7412351897333147,0.7481707659660906,0.7445536719582093,462762.0
