,precision,recall,f1-score,support
Flood,0.5506961189176205,0.859179290563427,0.6711893796939569,138758.0
Bruteforce,0.47875325074623043,0.5687608437585608,0.5198900984245122,65706.0
Rare,0.7007837283075201,0.07451462812131072,0.13470591927688155,100799.0
accuracy,0.5375692435702984,0.5375692435702984,0.5375692435702984,0.5375692435702984
macro avg,0.5767443659904571,0.5008182541477662,0.4419284657984502,305263.0
weighted avg,0.5847703527514725,0.5375692435702984,0.4614742589565243,305263.0
