,classification_accuracy,classification_auc,classification_f1_score,classification_loss,classification_precision,classification_recall,loss,reconstruction_loss,val_classification_accuracy,val_classification_auc,val_classification_f1_score,val_classification_loss,val_classification_precision,val_classification_recall,val_loss,val_reconstruction_loss,learning_rate
0,0.4227912724018097,0.7686665058135986,0.22611983120441437,2.012124538421631,0.8252156376838684,0.2754582464694977,2.1187169551849365,0.012846522033214569,0.5490593910217285,0.8658894300460815,0.30977949500083923,1.4364887475967407,0.9265277981758118,0.41011926531791687,1.5335581302642822,0.0006921167369000614,0.0010000000474974513
1,0.5572898387908936,0.8760002255439758,0.31982260942459106,1.564287543296814,0.8562467694282532,0.42301952838897705,1.6539645195007324,0.0004861468041781336,0.6053116917610168,0.9074511528015137,0.3520188629627228,1.1822117567062378,0.8388359546661377,0.48733553290367126,1.259259581565857,0.0004108009161427617,0.0010000000474974513
2,0.5540856122970581,0.8742634057998657,0.31761130690574646,1.5758180618286133,0.8541394472122192,0.4190691113471985,1.6635586023330688,0.0004701018042396754,0.5864379405975342,0.9061235189437866,0.33880311250686646,1.185547947883606,0.8350481390953064,0.46403542160987854,1.2612135410308838,0.0003927985380869359,0.0010000000474974513
3,0.5599673390388489,0.8758631944656372,0.32180875539779663,1.5716253519058228,0.8610280752182007,0.4246787130832672,1.6583287715911865,0.0004639520775526762,0.5962744355201721,0.9098821878433228,0.34400323033332825,1.1755657196044922,0.8479364514350891,0.4723964035511017,1.249577522277832,0.0003870796354021877,0.0010000000474974513
4,0.5591333508491516,0.8752871751785278,0.3196955919265747,1.5692694187164307,0.8540259599685669,0.42402908205986023,1.6559311151504517,0.0004611678305082023,0.6062953472137451,0.908734142780304,0.3432442247867584,1.1910468339920044,0.8764193654060364,0.48874953389167786,1.264493465423584,0.0003827000909950584,0.0010000000474974513
5,0.5560783743858337,0.8713086247444153,0.316559374332428,1.607041835784912,0.8697320222854614,0.4239325225353241,1.6942652463912964,0.00046085385838523507,0.5604943037033081,0.8876935839653015,0.30500906705856323,1.2951407432556152,0.8762035965919495,0.4699372947216034,1.3707174062728882,0.00038657436380162835,0.0010000000474974513
6,0.5585013031959534,0.8714622259140015,0.3168368935585022,1.602156639099121,0.8723966479301453,0.4258286952972412,1.6890698671340942,0.0004612069751601666,0.6171154379844666,0.8986563682556152,0.35755956172943115,1.168447732925415,0.9028531908988953,0.48051148653030396,1.242478609085083,0.0003839874407276511,0.0010000000474974513
7,0.5584135055541992,0.8771392703056335,0.317565381526947,1.5645488500595093,0.8544482588768005,0.4251088500022888,1.6520321369171143,0.0004607056616805494,0.5414361357688904,0.856651782989502,0.26805225014686584,1.5548583269119263,0.7096034288406372,0.45653510093688965,1.6285938024520874,0.0003848832275252789,0.0010000000474974513
8,0.561134934425354,0.8747361302375793,0.321539044380188,1.5783411264419556,0.8536361455917358,0.42434510588645935,1.6671918630599976,0.0004600707034114748,0.5782613754272461,0.8934496641159058,0.322118878364563,1.2589325904846191,0.8460723161697388,0.4416574537754059,1.3384729623794556,0.0003854839887935668,0.0010000000474974513
9,0.5587558746337891,0.8746949434280396,0.31865352392196655,1.5768911838531494,0.8590236306190491,0.4255829155445099,1.664303183555603,0.00046093101263977587,0.597934365272522,0.9041172862052917,0.3453735411167145,1.2302196025848389,0.8465219736099243,0.46760112047195435,1.3070683479309082,0.0003846003965009004,0.0010000000474974513
10,0.5554375052452087,0.8736292123794556,0.3180321753025055,1.5629462003707886,0.867954432964325,0.418524831533432,1.6513313055038452,0.0005183842149563134,0.6102914214134216,0.9061926007270813,0.35351642966270447,1.165811538696289,0.8910391926765442,0.4670478403568268,1.242597222328186,0.00046573657891713083,0.0005000000237487257
